Timestamp,C1 [-] (Parametric Roll Advanced 2 to 1),C2 [-] (Parametric Roll Advanced 2 to 1),C3 [-] (Parametric Roll Advanced 2 to 1),CTotal [-] (Parametric Roll Advanced 2 to 1),Parametric Roll Advanced 2 to 1 [-] (Parametric Roll Advanced 2 to 1),Pitch acceleration [deg/s2] (Motion Sensor),Pitch motion [deg] (Motion Sensor),Pitch motion - period [sec] (Motion Sensor),Pitch velocity [deg/s] (Motion Sensor),Roll acceleration [deg/s2] (Motion Sensor),Roll motion [deg] (Motion Sensor),Roll motion - period [sec] (Motion Sensor),Roll velocity [deg/s] (Motion Sensor),X acceleration [m/s2] (Motion Sensor),X motion [m] (Motion Sensor),X velocity [m/s] (Motion Sensor),Y acceleration [m/s2] (Motion Sensor),Y motion [m] (Motion Sensor),Y velocity [m/s] (Motion Sensor),Yaw acceleration [deg/s2] (Motion Sensor),Yaw motion [deg] (Motion Sensor),Yaw velocity [deg/s] (Motion Sensor),Z acceleration [m/s2] (Motion Sensor),Z motion [m] (Motion Sensor),Z velocity [m/s] (Motion Sensor)
2026-04-12 14:00:00,0.06896666,0.31681851,0.33579919,0.00184151,0.00000000,0.30493724,0.48200318,11.65600967,0.25133932,0.29122818,0.66799182,18.77976990,0.20161515,0.13558251,0.24259797,0.14476971,0.19121721,0.40997142,0.25419265,0.27743483,0.17512147,0.15640450,0.24445458,0.70967019,0.41314825
2026-04-12 14:15:00,0.08206178,0.26377779,0.34753689,0.00147180,0.00000000,0.31335509,0.48538837,8.73720169,0.26281407,0.29734856,0.63667899,28.49918938,0.20924920,0.14200105,0.25690380,0.15169722,0.19113602,0.40952981,0.24968702,0.28718802,0.19117324,0.16531846,0.25288171,0.75157493,0.43289164
2026-04-12 14:30:00,0.05290943,0.31444451,0.36949381,0.00092187,0.00000000,0.31162512,0.52265584,11.36065960,0.26851812,0.29441518,0.73398489,30.71479988,0.21248659,0.15620464,0.29029217,0.17110494,0.20739679,0.44716427,0.27121294,0.29218239,0.20080765,0.17365032,0.27815866,0.81175548,0.47191805
2026-04-12 14:45:00,0.10384250,0.31592980,0.43463320,0.00729963,0.00000000,0.31591025,0.53158420,8.35849953,0.28614703,0.29813600,0.70237976,17.65406036,0.20338069,0.16872087,0.31016555,0.18442148,0.21469924,0.46152294,0.28852680,0.28061965,0.19600533,0.16518642,0.29201141,0.84239984,0.49198335
2026-04-12 15:00:00,0.06692182,0.32948229,0.40296301,0.00289229,0.00000000,0.34512326,0.61321181,11.24116039,0.32671598,0.29952127,0.76256394,29.04674911,0.21086481,0.18690303,0.34047270,0.20007402,0.22380954,0.50510925,0.30564460,0.29673073,0.21282686,0.17794535,0.32180619,0.94161403,0.54692119
2026-04-12 15:15:00,0.09728722,0.27822220,0.44147420,0.00674857,0.00000000,0.32381514,0.56813622,10.88319016,0.29937419,0.28866488,0.78119808,28.95764923,0.21232742,0.17082925,0.31526279,0.18574156,0.22194579,0.47799802,0.29092896,0.28321064,0.19566362,0.16626249,0.29440245,0.86848235,0.50158918
2026-04-12 15:30:00,0.11569440,0.31259719,0.47286940,0.00136708,0.00000000,0.34231228,0.64679611,11.18078995,0.33698815,0.30793539,0.71776861,8.57040596,0.21371096,0.20297427,0.37217921,0.21949673,0.22151603,0.48568025,0.29598141,0.27986139,0.22689559,0.17928351,0.31440145,0.91773838,0.53440976
2026-04-12 15:45:00,0.08217862,0.29911110,0.37102470,0.00547903,0.00000000,0.31731883,0.54757893,8.74587345,0.29060242,0.30391225,0.75202382,8.76444721,0.22055124,0.17144050,0.31762689,0.18831185,0.23029751,0.49926528,0.30237269,0.28828096,0.21194665,0.17557296,0.30392274,0.90515935,0.52037722
2026-04-12 16:00:00,0.06673157,0.37591651,0.38795021,0.00443807,0.00000000,0.32982641,0.57712388,8.36402607,0.30531925,0.30158156,0.75368184,27.41242981,0.21302509,0.18435623,0.35467079,0.20764861,0.22620764,0.51047719,0.30881286,0.28590694,0.20575936,0.17134032,0.31239328,0.91244328,0.53027546
2026-04-12 16:15:00,0.07836546,0.34355560,0.38661501,0.00065875,0.00000000,0.32425526,0.57905215,10.89904976,0.30153880,0.29667684,0.66069943,30.98596954,0.19998486,0.17768234,0.32556719,0.19198735,0.20369467,0.45136991,0.27529013,0.28205276,0.19498369,0.16647242,0.29433084,0.84030181,0.49301597
2026-04-12 16:30:00,0.07400988,0.35636529,0.47814459,0.00717743,0.00000000,0.31371486,0.55697525,7.88314486,0.29263964,0.28064269,0.76531631,17.62833023,0.21214062,0.17343748,0.32959703,0.19380398,0.23667544,0.54191661,0.32536727,0.28873503,0.23315981,0.18454410,0.30010208,0.88129723,0.51046175
2026-04-12 16:45:00,0.06188954,0.37547210,0.55394179,0.00780310,0.00000000,0.32204410,0.57485783,9.50084400,0.29927146,0.30450976,0.73929572,9.49166489,0.22353098,0.17936568,0.34074178,0.20013899,0.22722684,0.50924218,0.30543232,0.28269258,0.22882888,0.18185794,0.31667134,0.93775076,0.54144329
2026-04-12 17:00:00,0.09589801,0.37000000,0.46388870,0.01398658,0.00000000,0.32179853,0.57533473,9.33365059,0.30218518,0.29721662,0.76302695,29.02275085,0.22628884,0.17513023,0.32016289,0.18912759,0.21867070,0.47397739,0.28668115,0.28707358,0.22407645,0.18025428,0.31031868,0.89998025,0.52544212
2026-04-12 17:15:00,0.02278865,0.41168630,0.23919889,0.00006942,0.00000000,0.34006453,0.63618445,10.23847008,0.32710743,0.29134291,0.82755089,29.16332054,0.21731769,0.19552539,0.36697730,0.21516755,0.23694439,0.53701425,0.32189220,0.30088454,0.22577360,0.18271613,0.34142849,1.01975334,0.58686852
2026-04-12 17:30:00,0.03091495,0.34533331,0.45483500,0.00334757,0.00000000,0.32446885,0.52197194,10.86843014,0.27705511,0.28836384,0.71810567,10.52451992,0.20079058,0.15911356,0.29696983,0.17553237,0.20914723,0.49727294,0.29660770,0.29235896,0.20418286,0.17218456,0.34060630,1.02316451,0.58730000
2026-04-12 17:45:00,0.05025386,0.34436789,0.33707589,0.00235468,0.00000000,0.33577314,0.57262260,9.84784126,0.30239910,0.29756743,0.76269484,28.85696030,0.20637158,0.17095953,0.31511784,0.18586743,0.21703306,0.49700508,0.29875317,0.29778677,0.21216320,0.17829481,0.33727777,1.00520706,0.57908243
2026-04-12 18:00:00,0.07077774,0.35200000,0.40085590,0.00217128,0.00000000,0.31481332,0.57660043,10.94225025,0.28722450,0.29165593,0.72987294,16.55320930,0.20302536,0.16238435,0.30199087,0.17631544,0.21184599,0.49708894,0.29962808,0.28911215,0.20608714,0.17274939,0.34320435,1.04032862,0.59457558
2026-04-12 18:15:00,0.06922442,0.27704951,0.34494820,0.00451413,0.00000000,0.31413838,0.61779898,10.81307030,0.31035942,0.30171433,0.73852128,17.76530075,0.21579722,0.16752632,0.29602328,0.17207833,0.21247202,0.47098541,0.28666836,0.28251123,0.19543192,0.16295072,0.29567099,0.86586142,0.50236595
2026-04-12 18:30:00,0.07593950,0.15066670,0.70903152,0.00189517,0.00000000,0.34472960,0.69115925,10.67074966,0.35804138,0.28484818,0.78416067,17.07900047,0.20723261,0.19652250,0.34169096,0.19617541,0.22591536,0.57802737,0.33530363,0.27562416,0.19815934,0.16639808,0.41366884,1.28895867,0.72836131
2026-04-12 18:45:00,0.22785480,0.10797600,0.57264632,0.00396063,0.00000000,0.35875902,0.70328760,9.71524239,0.37164906,0.30896455,0.92020833,9.76803017,0.22367510,0.21971308,0.40962043,0.23596317,0.26444805,0.70069671,0.40664300,0.29031336,0.23524897,0.18391776,0.50851434,1.58040285,0.89348698
2026-04-12 19:00:00,0.07671635,0.36266670,0.51486081,0.00972668,0.00000000,0.33777559,0.61344451,10.75506020,0.32296085,0.29513159,0.92117256,29.25246048,0.22930773,0.18948787,0.35829604,0.20846283,0.26838240,0.68142056,0.39641508,0.28505313,0.24818897,0.18734281,0.45631808,1.42634082,0.80415833
2026-04-12 19:15:00,0.06189161,0.38058209,0.43736941,0.00357440,0.00000000,0.34044147,0.63126272,9.54747963,0.32677001,0.29805580,0.87696689,28.51386070,0.21791415,0.19201729,0.35763928,0.20905758,0.25746006,0.63377506,0.37336910,0.28030628,0.23073971,0.18057005,0.40819144,1.23470974,0.70699984
2026-04-12 19:30:00,0.04114705,0.43688890,0.46222010,0.00165391,0.00000000,0.34945932,0.65393060,10.24098015,0.34184456,0.28575093,0.85421205,28.42000008,0.21064425,0.20704775,0.39466786,0.23014759,0.24842772,0.62695581,0.36739379,0.29850468,0.23366375,0.18561128,0.42554560,1.30037427,0.74113697
2026-04-12 19:45:00,0.08643343,0.38613641,0.44288981,0.01191515,0.00000000,0.34856737,0.67048186,10.72200012,0.35221198,0.30148384,0.91224146,28.89805031,0.22620144,0.20243205,0.36906156,0.21317391,0.24923272,0.61814350,0.36271086,0.28118291,0.21302073,0.17099006,0.44950369,1.37641299,0.78352875
2026-04-12 20:00:00,0.06752791,0.32822219,0.39604360,0.00368187,0.00000000,0.33068797,0.56057870,10.79139996,0.29948887,0.29850435,0.76385319,9.14632034,0.21046923,0.16904598,0.31213468,0.18218324,0.23495291,0.58066911,0.34340784,0.28411758,0.21847200,0.17682922,0.41732535,1.28778911,0.73047876
2026-04-12 20:15:00,0.05931858,0.37080649,0.43226409,0.00056460,0.00000000,0.36986870,0.76605779,10.19828033,0.39450628,0.30743784,0.92521733,29.12343979,0.24296713,0.23648302,0.43704793,0.25174060,0.25861916,0.60580587,0.35870689,0.29252446,0.25753996,0.19352457,0.43100873,1.32415783,0.75280142
2026-04-12 20:30:00,0.08024054,0.28022221,0.41477299,0.00273181,0.00000000,0.32352957,0.62375093,10.71897030,0.31286716,0.29110897,0.83751458,9.99702454,0.21527049,0.18723190,0.35366729,0.20635734,0.23397781,0.56141853,0.32958564,0.28527704,0.23322800,0.18481605,0.40669867,1.24412215,0.70770341
2026-04-12 20:45:00,0.06119620,0.24150190,0.25095141,0.00172857,0.00000000,0.35190669,0.77235079,10.44324017,0.38275599,0.31672034,0.78910446,10.48859978,0.27675769,0.21225300,0.37028891,0.21179178,0.27884990,0.73470056,0.41938734,0.29038137,0.26544034,0.19716351,0.40087977,1.25546265,0.70732629
2026-04-12 21:00:00,0.08322835,0.30866671,0.36646280,0.00543376,0.00000000,0.33234337,0.64190656,9.93712997,0.32380056,0.28857028,1.05831623,29.44302940,0.27975965,0.18102229,0.32859650,0.18911655,0.29213652,0.67015195,0.38617459,0.29465547,0.26386887,0.20007989,0.33283719,1.02901459,0.58320844
2026-04-12 21:15:00,0.03661698,0.31481889,0.43795869,0.00062991,0.00000000,0.34584922,0.70840979,10.27912998,0.35579097,0.30833051,1.09918880,40.66477966,0.26549697,0.20382382,0.36747557,0.21020527,0.28170615,0.62525779,0.36451915,0.29383031,0.21843705,0.18040679,0.38522610,1.17754328,0.67001820
2026-04-12 21:30:00,0.11318020,0.34547880,0.46790531,0.00122194,0.00000000,0.35470825,0.65834731,10.39844036,0.34341672,0.29820383,0.93821979,29.16720963,0.23722467,0.20415507,0.38591152,0.22432782,0.28231570,0.71253937,0.41438216,0.29054755,0.23704833,0.18530531,0.48892266,1.53619468,0.86430043
2026-04-12 21:45:00,0.07119588,0.45755559,0.52908272,0.00227707,0.00000000,0.42292309,0.90714705,9.75688744,0.48220181,0.31926575,1.12155962,9.59570694,0.25153419,0.29402673,0.55957419,0.32003736,0.33030453,0.87661886,0.50400811,0.30115500,0.30572298,0.21438313,0.60937542,1.88995588,1.06974542
2026-04-12 22:00:00,0.09564320,0.43701401,0.48387459,0.00826065,0.00000000,0.36263144,0.72618967,10.21767044,0.38003436,0.31193855,1.18574309,9.53004742,0.27432758,0.23223355,0.43908876,0.25423074,0.34342787,0.86249095,0.49766433,0.30288151,0.29303309,0.21291524,0.56831688,1.77397192,1.00043643
2026-04-12 22:15:00,0.06051645,0.44244441,0.35729831,0.00333918,0.00000000,0.37537366,0.71929860,9.51939678,0.38320777,0.31774750,1.06825709,9.81502628,0.25366366,0.23612539,0.45405146,0.26241317,0.32672647,0.88913631,0.50989187,0.31046006,0.30759466,0.21837613,0.58556920,1.82503617,1.03126729
2026-04-12 22:30:00,0.07667870,0.44345701,0.41393930,0.00526313,0.00000000,0.38163671,0.74703223,8.91588402,0.39132768,0.31824863,1.12709093,28.92070007,0.26567498,0.24633794,0.47152025,0.27560890,0.36934143,0.99552703,0.57352626,0.31148389,0.31858498,0.22703503,0.61525106,1.89662218,1.07680762
2026-04-12 22:45:00,0.04970134,0.47555560,0.43679130,0.00548172,0.00000000,0.36457208,0.69528079,9.15424347,0.36537650,0.30571744,0.97894931,9.56990528,0.24702251,0.22590299,0.43569359,0.25406116,0.32054386,0.85978150,0.49696228,0.30305511,0.27528223,0.20377490,0.58506876,1.82764792,1.03061926
2026-04-12 23:00:00,0.04366315,0.43545881,0.41946119,0.00186692,0.00000000,0.39608553,0.76563495,8.87867737,0.41531134,0.30614766,1.20716679,29.18750000,0.24929813,0.24502113,0.44946101,0.26346269,0.37974781,1.05243254,0.60124820,0.31948096,0.31552565,0.22384807,0.71858835,2.26327467,1.27274537
2026-04-12 23:15:00,0.11052600,0.47066671,0.56713343,0.00755503,0.00000000,0.41131911,0.81023586,8.67357159,0.43321064,0.32709655,1.07985234,9.48364639,0.27394107,0.27814898,0.54488558,0.31585488,0.34727991,0.91445541,0.53038985,0.30214065,0.32529560,0.22496444,0.60357916,1.85345709,1.05420649
2026-04-12 23:30:00,0.11666660,0.33214840,0.44958350,0.00142875,0.00000000,0.39210188,0.77383715,9.33757687,0.40877110,0.31873205,0.91612464,30.96157074,0.24396940,0.26133838,0.50260723,0.29458460,0.29096720,0.70394289,0.41537133,0.29853502,0.28464824,0.20931035,0.46264336,1.36311948,0.79006368
2026-04-12 23:45:00,0.05251393,0.36955559,0.42227179,0.00206557,0.00000000,0.41487032,0.86838514,9.74388123,0.45372662,0.32848358,1.16750681,27.65587044,0.28474411,0.28433374,0.54355520,0.31482029,0.35712227,0.89169586,0.51912379,0.30853751,0.32101092,0.22536784,0.65403950,2.04722500,1.15380526
2026-04-13 00:00:00,0.07561949,0.36347479,0.59813190,0.00441152,0.00000000,0.34959036,0.60456872,9.46056271,0.32665393,0.31110451,1.06018651,9.45952606,0.25664851,0.19818428,0.37482065,0.22107361,0.32653108,0.84236783,0.48645997,0.30125150,0.27760342,0.20358498,0.53883761,1.68982518,0.95088786
2026-04-13 00:15:00,0.06689286,0.51711112,0.49851891,0.00115844,0.00000000,0.39979154,0.76466680,9.35939503,0.41053838,0.33204383,1.24494410,28.88458061,0.30215788,0.25002405,0.47016901,0.27350703,0.37377030,1.00290585,0.57567573,0.30358866,0.30163202,0.21529309,0.74515033,2.33216715,1.31477761
2026-04-13 00:30:00,0.06883469,0.49277940,0.42242301,0.00841676,0.00000000,0.36401883,0.68026805,8.71986961,0.36564600,0.31372154,1.11125755,9.59957504,0.25935256,0.21970180,0.41764429,0.24107078,0.35371044,0.95637721,0.54717046,0.30557457,0.28727326,0.20964405,0.61989152,1.94210041,1.09445822
2026-04-13 00:45:00,0.05239496,0.38644439,0.45091540,0.00314679,0.00000000,0.40824211,0.88062346,9.47591305,0.45347503,0.33768848,1.20293570,29.15481949,0.28478038,0.28275713,0.53958452,0.31173295,0.37119725,0.93658912,0.54107863,0.30195063,0.34048021,0.23468383,0.59995741,1.88031995,1.05934727
2026-04-13 01:00:00,0.08239412,0.45278829,0.50756729,0.00393861,0.00000000,0.35606706,0.64191508,9.25718689,0.35131076,0.30999324,1.08666182,27.63875961,0.25548285,0.20911886,0.39107201,0.23009259,0.32468107,0.86027902,0.49769229,0.30055204,0.29071063,0.21081196,0.55143791,1.70253539,0.96586585
2026-04-13 01:15:00,0.08506006,0.41657409,0.46902221,0.00861692,0.00000000,0.34657288,0.64096296,10.06585979,0.34191486,0.30837962,0.98752815,28.97518921,0.25691494,0.19775705,0.36140761,0.21057600,0.31025311,0.82821518,0.47472844,0.29073158,0.26260304,0.19528630,0.53680778,1.67966342,0.94686836
2026-04-13 01:30:00,0.02298439,0.46644440,0.40993050,0.00215064,0.00000000,0.38098806,0.74971622,9.93913078,0.39824748,0.31925848,0.98669642,10.49923992,0.28358209,0.23358074,0.43268842,0.24853161,0.33171317,0.89916891,0.51725978,0.29900825,0.29413477,0.21165051,0.60800606,1.90732348,1.07393599
2026-04-13 01:45:00,0.08623911,0.41044441,0.42112029,0.00325297,0.00000000,0.35008410,0.68701261,8.89708805,0.36457410,0.31003642,0.98523217,28.81254005,0.26385832,0.20712037,0.37939143,0.21891876,0.29859844,0.77058017,0.44343925,0.30444074,0.28937659,0.20940267,0.51097709,1.59358382,0.89971185
2026-04-13 02:00:00,0.09067874,0.35858700,0.32172009,0.00239757,0.00000000,0.32658455,0.61058074,9.63339806,0.31277880,0.30514845,0.98890358,28.90608025,0.25217113,0.17443030,0.31458464,0.18386228,0.31208473,0.81712914,0.46916458,0.28876507,0.26961839,0.19935007,0.50398463,1.58568120,0.89150864
2026-04-13 02:15:00,0.10777210,0.42279491,0.28364670,0.00320251,0.00000000,0.36589810,0.72003102,9.98338032,0.37565479,0.30801055,0.98631638,27.53676033,0.25700903,0.21270131,0.38491976,0.22004341,0.31310824,0.82443935,0.47291425,0.29176283,0.29332358,0.21008661,0.48821014,1.51634502,0.85810542
2026-04-13 02:30:00,0.04826285,0.42133331,0.38979861,0.00367278,0.00000000,0.34218702,0.61412102,9.30129147,0.32610476,0.31805217,0.93646967,9.97903824,0.25520906,0.18724465,0.34727767,0.20127958,0.29888821,0.77401179,0.44473422,0.29029921,0.27356780,0.20074482,0.45835865,1.42936873,0.80616724
2026-04-13 02:45:00,0.06252381,0.40413240,0.33138201,0.00133493,0.00000000,0.34438333,0.68819731,10.50545025,0.35411406,0.32611567,1.05990338,27.39891052,0.29064146,0.19792154,0.34530815,0.20060992,0.35687113,0.98362815,0.55969298,0.30827010,0.28673980,0.21074557,0.58652169,1.85382903,1.04092884
2026-04-13 03:00:00,0.04085653,0.42222220,0.27374551,0.00225633,0.00000000,0.34939998,0.67533380,9.53067017,0.34939784,0.31152025,0.90687126,11.07485962,0.25680071,0.19981764,0.36797586,0.21164209,0.30961365,0.85701209,0.49043250,0.30118006,0.27129585,0.20159054,0.49880147,1.55899739,0.87921035
2026-04-13 03:15:00,0.04436307,0.43612531,0.37044460,0.00188759,0.00000000,0.32976490,0.61451280,10.52437019,0.32324460,0.31857774,1.03386676,10.10225010,0.26822346,0.18028070,0.32458961,0.19006586,0.33462358,0.90286857,0.51680279,0.29960790,0.26225597,0.19668141,0.55301970,1.73276508,0.97622699
2026-04-13 03:30:00,0.05074738,0.36755559,0.31733531,0.00119552,0.00000000,0.35089841,0.64809239,9.73296547,0.34572724,0.31744274,0.97390461,28.63878059,0.27367768,0.19839457,0.37085298,0.21407850,0.31337094,0.81768215,0.47100022,0.29717344,0.28602034,0.20690297,0.46996728,1.45652521,0.82445121
2026-04-13 03:45:00,0.03327747,0.37191731,0.34796530,0.00051498,0.00000000,0.33399406,0.61289114,9.33962917,0.31925851,0.31155038,0.95532966,28.98501015,0.26073971,0.18024813,0.32489049,0.18943864,0.29445544,0.74012846,0.42832854,0.29197839,0.25173524,0.18773091,0.43087599,1.33201444,0.75457662
2026-04-13 04:00:00,0.11320030,0.23688890,0.30574739,0.00191299,0.00000000,0.34076723,0.66751361,10.38978004,0.34834570,0.31628278,1.05292511,11.12924004,0.27464584,0.19082899,0.34130943,0.19525409,0.33281732,0.86371350,0.49416640,0.30422509,0.31557089,0.22431314,0.47141072,1.48779356,0.83575463
2026-04-13 04:15:00,0.10549230,0.32570541,0.36870459,0.00958250,0.00000000,0.33892882,0.64855403,11.71516037,0.33333418,0.32183081,0.88518775,30.45688057,0.25486144,0.17805588,0.30791521,0.17990643,0.28031662,0.72597951,0.41921017,0.29176092,0.29160261,0.20902686,0.42879930,1.32537878,0.75142610
2026-04-13 04:30:00,0.10220240,0.44822219,0.30735660,0.00240535,0.00000000,0.37262577,0.75849265,9.97918510,0.39876759,0.31681469,1.13565373,9.98353195,0.30585149,0.21524461,0.37133184,0.21236856,0.36285624,0.96578443,0.54727983,0.29375476,0.34523162,0.23233163,0.45861116,1.44797075,0.81314856
2026-04-13 04:45:00,0.10775590,0.39702290,0.35747099,0.00226186,0.00000000,0.34983644,0.70172191,10.14624023,0.36746725,0.32529998,1.07587314,10.81215000,0.30800006,0.19304593,0.32653308,0.19029796,0.33052006,0.81356740,0.46862873,0.31088647,0.32666406,0.22844104,0.39372107,1.19939470,0.68448776
2026-04-13 05:00:00,0.06863359,0.31155559,0.31328669,0.00223472,0.00000000,0.33796346,0.63684887,10.77270985,0.33027598,0.32055923,0.88975674,56.93537140,0.27664378,0.18728361,0.34175795,0.19830449,0.28559759,0.73282439,0.42424548,0.31043863,0.28952044,0.21225104,0.41446134,1.28938496,0.72880417
2026-04-13 05:15:00,0.05830432,0.44434571,0.23926809,0.00236387,0.00000000,0.38313758,0.83722717,11.43426037,0.42778099,0.32337692,1.09641957,11.59025955,0.29921195,0.23393616,0.40631494,0.23291454,0.33293733,0.87619692,0.49997193,0.30792540,0.36870125,0.24919328,0.46830243,1.44496238,0.82081670
2026-04-13 05:30:00,0.05993412,0.45266670,0.28422201,0.00249888,0.00000000,0.36946216,0.78208315,10.67257977,0.40346035,0.33070710,1.11351192,30.55312920,0.31903997,0.21996920,0.37515226,0.21787044,0.37492970,0.99870127,0.56873435,0.30982667,0.36447045,0.24553867,0.53139496,1.66099513,0.93772650
2026-04-13 05:45:00,0.03945066,0.41879579,0.33691409,0.00455613,0.00000000,0.37552989,0.76263505,10.51583958,0.39412132,0.32681254,0.93059814,10.47784042,0.30595401,0.21890509,0.38973230,0.22304000,0.32677573,0.85534102,0.48945084,0.28570691,0.33219367,0.22786456,0.47791952,1.49492896,0.84283054
2026-04-13 06:00:00,0.05952247,0.36636299,0.38931689,0.00541634,0.00000000,0.34844118,0.68150675,9.53577042,0.34751341,0.33689019,1.11345875,28.79701996,0.30599058,0.19877866,0.36507553,0.21219328,0.33330789,0.86035508,0.49444360,0.31044742,0.31416118,0.22191060,0.52336919,1.63783658,0.92369515
2026-04-13 06:15:00,0.05075402,0.36644441,0.36932439,0.00142752,0.00000000,0.37041083,0.73586446,9.78289986,0.38956681,0.33201772,1.10131538,28.04109001,0.31022871,0.22882572,0.42219391,0.24254647,0.34616747,0.86548001,0.49737123,0.29120660,0.29077834,0.20793365,0.54290992,1.69940245,0.95830750
2026-04-13 06:30:00,0.09284319,0.40857589,0.30094609,0.00851465,0.00000000,0.34753752,0.71596915,11.10056973,0.36461544,0.33127651,1.13217533,28.91617012,0.29538408,0.19658762,0.33983323,0.19565664,0.35719660,0.96809626,0.54928434,0.30156705,0.31642908,0.22167560,0.56021637,1.77221203,0.99485749
2026-04-13 06:45:00,0.04864028,0.38022220,0.29637879,0.00048742,0.00000000,0.34223670,0.64544946,10.02482033,0.33576351,0.31836057,0.95681232,29.95471954,0.28340268,0.19136536,0.35413566,0.20441917,0.29756665,0.75848854,0.43551654,0.29183513,0.30076548,0.21179195,0.46481663,1.43638825,0.81484050
2026-04-13 07:00:00,0.04742562,0.36236390,0.23050199,0.00145172,0.00000000,0.35423794,0.70490271,10.45417023,0.36680010,0.32489482,1.05669188,10.77173996,0.28673512,0.19890802,0.34106132,0.19829214,0.33106783,0.83531851,0.48266816,0.29611501,0.33401778,0.22749843,0.43856132,1.32699049,0.75973302
2026-04-13 07:15:00,0.02762076,0.47177780,0.18651649,0.00086460,0.00000000,0.38076675,0.83361238,9.74491215,0.42974123,0.32101104,1.14298666,10.72659969,0.30471870,0.23163021,0.39905855,0.22694352,0.38565040,1.04832542,0.59261233,0.29824293,0.34267905,0.23317960,0.58759928,1.87575400,1.04867506
2026-04-13 07:30:00,0.04549382,0.40746501,0.26745009,0.00334219,0.00000000,0.36012834,0.76234251,12.02231979,0.38282380,0.33015350,1.28794706,27.98138046,0.34801519,0.20614369,0.35076556,0.20274803,0.38965374,0.96542299,0.55305421,0.30465549,0.34986308,0.23876001,0.55515069,1.74617088,0.98288226
2026-04-13 07:45:00,0.07280716,0.32088891,0.26691580,0.00171236,0.00000000,0.35860029,0.76458234,10.51519966,0.39289084,0.32358754,1.01162982,29.44524956,0.29348889,0.21166551,0.35691866,0.20439708,0.33025506,0.88491577,0.50283599,0.30487335,0.31359786,0.21997485,0.45061222,1.42598414,0.79991865
2026-04-13 08:00:00,0.05790066,0.36036441,0.22965249,0.00282642,0.00000000,0.35267621,0.71514398,11.36487961,0.36423677,0.32528248,0.92748481,11.62372017,0.27909622,0.20240365,0.35553184,0.20809293,0.30553555,0.75811863,0.44192150,0.29110089,0.34677061,0.23346566,0.40499029,1.22787786,0.70173395
2026-04-13 08:15:00,0.04697230,0.44400001,0.23513070,0.00211570,0.00000000,0.35402861,0.73185641,9.74995136,0.38062423,0.34657022,1.16777563,29.34799004,0.33514538,0.21092407,0.36804974,0.21241662,0.37300965,0.97855479,0.55528039,0.29360938,0.30107284,0.21290870,0.56939930,1.79795742,1.01008379
2026-04-13 08:30:00,0.08344550,0.35014439,0.28689599,0.00387590,0.00000000,0.33389679,0.72514182,10.79179955,0.35589418,0.31290027,0.91662836,27.91082954,0.26032943,0.19561173,0.33796957,0.19586952,0.28592807,0.73930311,0.42594090,0.30548081,0.34047720,0.23283075,0.38425919,1.19004297,0.67423105
2026-04-13 08:45:00,0.05738346,0.43000001,0.32352719,0.00484675,0.00000000,0.35477632,0.75575310,11.74969006,0.38230017,0.32195586,0.98461765,12.30677032,0.30882400,0.20230538,0.33539420,0.19258201,0.31302831,0.76459682,0.44159716,0.31339142,0.36540574,0.24671029,0.40327808,1.25582695,0.70965570
2026-04-13 09:00:00,0.09983113,0.25705400,0.32585800,0.00476022,0.00000000,0.34373730,0.69667310,11.17473030,0.35593230,0.31534976,1.19927740,28.80734062,0.32891318,0.19643016,0.34157288,0.19754222,0.35325262,0.84487134,0.48511195,0.29125720,0.30594307,0.21380159,0.42163622,1.31566298,0.74312115
2026-04-13 09:15:00,0.07706784,0.30355549,0.27159140,0.00328497,0.00000000,0.34835765,0.75004303,10.38488960,0.36777493,0.31010005,0.94893378,27.94017982,0.27535632,0.19581147,0.33379456,0.19060361,0.28815413,0.72397083,0.41521519,0.29097310,0.31102139,0.21926658,0.39777243,1.25082266,0.70419300
2026-04-13 09:30:00,0.06107155,0.42457229,0.32991731,0.00291644,0.00000000,0.35458770,0.69470954,11.11614990,0.36659554,0.30825362,0.94749600,27.93366051,0.29227242,0.19230974,0.32678965,0.18770574,0.29425535,0.73870730,0.42537710,0.29480419,0.30088732,0.21354185,0.40919369,1.27841735,0.72196907
2026-04-13 09:45:00,0.05611631,0.47122860,0.28355709,0.00566457,0.00000000,0.36251399,0.73312378,11.98254967,0.37684697,0.33246136,0.97817755,11.89358044,0.32816619,0.20425014,0.35624623,0.20602781,0.32607454,0.82204092,0.47129184,0.30064079,0.31039816,0.22013435,0.44420028,1.38500917,0.78170401
2026-04-13 10:00:00,0.06104084,0.40400001,0.29234049,0.00619869,0.00000000,0.35614592,0.71590054,11.02285004,0.36543879,0.32788259,0.97646046,10.99559975,0.31838891,0.20874663,0.38026845,0.21858384,0.32276696,0.81887817,0.46851313,0.29149571,0.32147571,0.21995157,0.42046919,1.31977236,0.74326026
2026-04-13 10:15:00,0.07940382,0.38013771,0.24425620,0.00124520,0.00000000,0.36858404,0.84583980,10.21844006,0.42988423,0.31074119,1.03672302,10.96207047,0.29654247,0.23091969,0.38197231,0.21684599,0.32251048,0.82610136,0.47234556,0.31077570,0.38731655,0.25631946,0.42675036,1.32189465,0.74960452
