Timestamp,C1 [-] (Parametric Roll Advanced 2 to 1),C2 [-] (Parametric Roll Advanced 2 to 1),C3 [-] (Parametric Roll Advanced 2 to 1),CTotal [-] (Parametric Roll Advanced 2 to 1),Parametric Roll Advanced 2 to 1 [-] (Parametric Roll Advanced 2 to 1),Pitch acceleration [deg/s2] (Motion Sensor),Pitch motion [deg] (Motion Sensor),Pitch motion - period [sec] (Motion Sensor),Pitch velocity [deg/s] (Motion Sensor),Roll acceleration [deg/s2] (Motion Sensor),Roll motion [deg] (Motion Sensor),Roll motion - period [sec] (Motion Sensor),Roll velocity [deg/s] (Motion Sensor),X acceleration [m/s2] (Motion Sensor),X motion [m] (Motion Sensor),X velocity [m/s] (Motion Sensor),Y acceleration [m/s2] (Motion Sensor),Y motion [m] (Motion Sensor),Y velocity [m/s] (Motion Sensor),Yaw acceleration [deg/s2] (Motion Sensor),Yaw motion [deg] (Motion Sensor),Yaw velocity [deg/s] (Motion Sensor),Z acceleration [m/s2] (Motion Sensor),Z motion [m] (Motion Sensor),Z velocity [m/s] (Motion Sensor)
2026-04-13 02:30:00,0.09427073,0.59600002,0.39536640,0.02441332,0.00000000,0.16679157,0.46553382,14.99841022,0.22982815,0.23083352,1.23451376,14.64013958,0.43829712,0.12021352,0.18529528,0.10893094,0.31501925,0.46151233,0.27256516,0.10599703,0.18133852,0.11398151,0.13457833,0.40634733,0.23245268
2026-04-13 02:45:00,0.11546280,0.67407238,0.44769520,0.02628165,0.00000000,0.16990614,0.43625230,9.73058510,0.22226743,0.22829764,1.09831583,14.76303005,0.40600288,0.12693568,0.21557921,0.12584914,0.28934589,0.45893559,0.26664644,0.10852914,0.17222694,0.10981372,0.14973360,0.44707561,0.25719276
2026-04-13 03:00:00,0.09153294,0.59977782,0.40057051,0.02112180,0.00000000,0.18165757,0.50719064,14.50833988,0.25001609,0.22213650,1.06198084,13.98433018,0.38910520,0.13602151,0.21916252,0.12750731,0.28775027,0.48146725,0.27917024,0.11005563,0.19453709,0.12208799,0.15650027,0.48066834,0.27252656
2026-04-13 03:15:00,0.09664888,0.69755548,0.34413600,0.01867283,0.00000000,0.16332561,0.44362774,13.20240021,0.21933429,0.21725675,1.07434487,13.67708015,0.39285019,0.11777026,0.18770185,0.10914388,0.28694969,0.46290553,0.26975089,0.10473321,0.17301203,0.11067028,0.14988528,0.46086752,0.26154816
2026-04-13 03:30:00,0.08734628,0.60644442,0.36706689,0.01876745,0.00000000,0.16344880,0.42495230,9.05912495,0.21353991,0.20224456,0.96625108,13.28625011,0.35042262,0.11963842,0.20201178,0.11740553,0.26896915,0.47529015,0.27403346,0.10803176,0.18228661,0.11526691,0.15041643,0.46596003,0.26344207
2026-04-13 03:45:00,0.08317119,0.68422222,0.45539251,0.02200589,0.00000000,0.18668258,0.50186175,10.72445965,0.25542915,0.22244209,1.13870287,13.00203991,0.41206992,0.14277993,0.24227507,0.14006150,0.29651573,0.45208621,0.26501384,0.11274897,0.20392358,0.12550306,0.15418278,0.47603849,0.26945379
2026-04-13 04:00:00,0.10775950,0.65540987,0.40299860,0.02872253,0.00000000,0.16781244,0.47811109,14.68169022,0.23366113,0.21106014,1.04018128,13.87255001,0.37559891,0.12609799,0.20175774,0.11738223,0.27180213,0.42377090,0.24789432,0.10645119,0.18739103,0.11882477,0.14442657,0.43901169,0.25045085
2026-04-13 04:15:00,0.07246139,0.65488893,0.39723420,0.02243877,0.00000000,0.17847803,0.48858923,12.97614956,0.24356179,0.20249926,0.95319551,13.37082005,0.35361367,0.13422899,0.22001489,0.12858605,0.25857943,0.41359478,0.24205816,0.11134207,0.19669898,0.12499888,0.14565428,0.43774357,0.25116831
2026-04-13 04:30:00,0.10362870,0.56688893,0.41449091,0.02447956,0.00000000,0.16618809,0.46307111,13.18233013,0.23073174,0.20988362,1.04597819,16.95211983,0.37560523,0.12412377,0.19614452,0.11542948,0.27744743,0.44842780,0.26183727,0.10840333,0.18554352,0.11728344,0.15975218,0.48017234,0.27563807
2026-04-13 04:45:00,0.07870544,0.65111113,0.36838749,0.02169225,0.00000000,0.16826603,0.47181964,14.14830017,0.23247823,0.20808502,1.02170312,12.78112984,0.37012929,0.12442949,0.19543782,0.11371268,0.26895735,0.44239405,0.25725037,0.11228751,0.18896390,0.12040932,0.18077202,0.55612773,0.31567669
2026-04-13 05:00:00,0.11446240,0.61719620,0.39789021,0.03265669,0.00000000,0.18385382,0.48315814,12.87664032,0.24424012,0.21940017,1.15099084,13.99542046,0.40631464,0.13992019,0.23623177,0.13972458,0.29794312,0.45468912,0.26861933,0.11122876,0.19166812,0.12074750,0.16993251,0.50364083,0.29063132
2026-04-13 05:15:00,0.07612256,0.60222220,0.39281160,0.03848248,0.00000000,0.18610185,0.48937693,12.41851997,0.24970450,0.21314035,1.11487615,13.56519032,0.39509514,0.14280781,0.23491429,0.13981891,0.29233035,0.45760602,0.27101085,0.11550369,0.19057901,0.12100453,0.18701001,0.55501992,0.32005042
2026-04-13 05:30:00,0.13406590,0.56955558,0.47231910,0.02840339,0.00000000,0.15757602,0.38532981,13.99855042,0.19760208,0.21737675,1.11668289,13.56023026,0.39516124,0.11197863,0.18605226,0.11064718,0.29528248,0.48136061,0.28159097,0.10734700,0.16325967,0.10627864,0.16729484,0.50275999,0.28831044
2026-04-13 05:45:00,0.12051240,0.56031990,0.36210340,0.04295860,0.00000000,0.17435837,0.43244755,14.24308014,0.22216898,0.19920428,0.93882984,13.61828995,0.34220243,0.13036446,0.21824642,0.13031632,0.26056504,0.46221352,0.26831558,0.11041065,0.17443262,0.11320589,0.18764067,0.56560272,0.32374603
2026-04-13 06:00:00,0.10801770,0.46022221,0.45927450,0.02015857,0.00000000,0.16696359,0.44219634,10.48344040,0.22332686,0.18686095,0.92428696,14.10233974,0.32260391,0.12521842,0.20255922,0.11972382,0.25402999,0.44096294,0.26090235,0.10938545,0.17012253,0.11005522,0.18039291,0.53781193,0.30931836
2026-04-13 06:15:00,0.10515610,0.55400002,0.38010591,0.01623893,0.00000000,0.17430265,0.44622940,9.76787567,0.22491814,0.19967869,0.98044008,13.88185024,0.34422138,0.13221225,0.21956041,0.13130984,0.26887783,0.46326953,0.27211842,0.11231801,0.17111632,0.11013884,0.17904440,0.52833503,0.30551296
2026-04-13 06:30:00,0.12613329,0.55054432,0.52679032,0.03759314,0.00000000,0.17740127,0.45765102,13.78927994,0.22981104,0.20270160,1.01759553,14.07180023,0.35445696,0.13406822,0.22892204,0.13681412,0.27409774,0.46330503,0.27240035,0.11342708,0.18658207,0.11892907,0.18373613,0.54298759,0.31391677
2026-04-13 06:45:00,0.13135611,0.60266668,0.42865351,0.03255860,0.00000000,0.19151990,0.48791283,8.95942211,0.25247678,0.23120223,1.18258202,16.43712997,0.41801992,0.14998592,0.26347592,0.15387644,0.31910634,0.53077823,0.31035376,0.11317173,0.19071099,0.12109280,0.19162762,0.57473546,0.32963058
2026-04-13 07:00:00,0.12977430,0.51266658,0.51433879,0.04163700,0.00000000,0.17982532,0.46400404,13.14750004,0.23503530,0.22122648,1.09555984,13.65254021,0.39679983,0.13644183,0.22403459,0.13423428,0.29705939,0.49131826,0.28866711,0.11021778,0.17262457,0.11061098,0.19685808,0.59243464,0.33963463
2026-04-13 07:15:00,0.06618425,0.59853357,0.32930210,0.01377802,0.00000000,0.17790006,0.48554218,13.68502998,0.24389552,0.20523179,1.01656055,13.96922970,0.36569634,0.13523136,0.21752799,0.12757476,0.27067629,0.44074348,0.26010430,0.11150865,0.19090618,0.12101540,0.18163581,0.54989761,0.31419703
2026-04-13 07:30:00,0.08837409,0.53111112,0.35757670,0.01495579,0.00000000,0.16022690,0.44693089,13.96127987,0.22136776,0.19717260,0.94397366,14.06180954,0.34785363,0.11736264,0.18080464,0.10555224,0.25815532,0.42687020,0.24985513,0.10910962,0.17108442,0.11103701,0.15937580,0.48647359,0.27662537
2026-04-13 07:45:00,0.16668200,0.63577777,0.45079711,0.05269985,0.00000000,0.16277024,0.43381715,13.27742958,0.21588618,0.21429484,1.10690808,17.10178947,0.38467026,0.12063976,0.19099122,0.11374041,0.29382968,0.48153630,0.28269750,0.10692368,0.16932380,0.11025769,0.16473767,0.48921296,0.28173906
2026-04-13 08:00:00,0.07084693,0.48766941,0.41224149,0.01429268,0.00000000,0.15732524,0.39889994,13.07849979,0.20236245,0.18109778,0.82908159,13.74647999,0.30010203,0.11561102,0.18584190,0.11090577,0.23172027,0.41283184,0.24058722,0.10589270,0.15553766,0.10448562,0.16355877,0.49140072,0.28123319
2026-04-13 08:15:00,0.08390722,0.57911110,0.40704510,0.02389225,0.00000000,0.17490152,0.44350231,13.63794994,0.22508894,0.20794910,1.08441651,16.88845062,0.36391872,0.13281588,0.22173724,0.13271476,0.30000690,0.55179030,0.32131305,0.11509623,0.18249154,0.11831016,0.22511970,0.67317069,0.38686141
2026-04-13 08:30:00,0.10940240,0.53610313,0.42979199,0.02092076,0.00000000,0.16411667,0.38767344,10.10925007,0.20126083,0.19229715,0.91073358,16.43618011,0.32463837,0.11621370,0.18987463,0.11311202,0.25877365,0.46887112,0.27372891,0.10880398,0.15836756,0.10354874,0.18282735,0.55272752,0.31557834
2026-04-13 08:45:00,0.14878739,0.58822221,0.44418779,0.02848396,0.00000000,0.17049998,0.41418266,13.27554989,0.21250971,0.22312665,1.07430243,16.95381927,0.38942713,0.12869753,0.21716256,0.13098358,0.29404855,0.49032155,0.28817955,0.11362904,0.16829324,0.10991433,0.17410044,0.50886017,0.29457963
2026-04-13 09:00:00,0.07312845,0.50599998,0.42082959,0.01936869,0.00000000,0.18510258,0.46698457,11.64772034,0.23851405,0.23721071,1.17703485,12.84181976,0.42202401,0.14260206,0.24020289,0.14407703,0.32450873,0.56017548,0.32830107,0.11419393,0.18141776,0.11790872,0.21071942,0.62454724,0.36006564
2026-04-13 09:15:00,0.09392625,0.56831813,0.47518170,0.02672734,0.00000000,0.17527156,0.44987950,14.04654026,0.23246354,0.22322665,1.12031627,16.44849968,0.40339619,0.13199598,0.21360742,0.12698977,0.29836637,0.47727069,0.28208366,0.11048914,0.17251714,0.11250737,0.18150346,0.53245187,0.30846423
2026-04-13 09:30:00,0.06640201,0.53933328,0.46246159,0.02006043,0.00000000,0.15554900,0.37939143,11.37522030,0.19480051,0.21382953,0.98465747,13.15468979,0.36848518,0.11402693,0.18528137,0.11215819,0.27160332,0.44548410,0.26410481,0.10558868,0.15537485,0.10049517,0.15666679,0.44796947,0.26232657
2026-04-13 09:45:00,0.08145291,0.52533329,0.39809540,0.01356694,0.00000000,0.15718955,0.38844633,14.06223011,0.19881900,0.20933226,1.08657706,14.30856037,0.37585810,0.11183341,0.18724686,0.10977206,0.29089326,0.48695683,0.28633595,0.10755756,0.16666697,0.10891251,0.17504990,0.52779335,0.30196670
2026-04-13 10:00:00,0.06946975,0.58475888,0.33755529,0.01105265,0.00000000,0.18053564,0.49034509,10.46840954,0.24750957,0.21512753,0.97366983,13.11927986,0.37383136,0.13525744,0.21787111,0.12634122,0.27504814,0.46497950,0.27120748,0.11314666,0.19428076,0.12135454,0.16281824,0.49625069,0.28227967
2026-04-13 10:15:00,0.05176540,0.56000000,0.40481141,0.00962457,0.00000000,0.16850850,0.46466789,13.82234001,0.23486419,0.21256314,1.01496589,13.42356014,0.37294218,0.12681279,0.19757161,0.11577580,0.26776877,0.41285738,0.24363329,0.10648140,0.18349089,0.11542649,0.13252540,0.40235913,0.22883087
2026-04-13 10:30:00,0.09829827,0.56098652,0.36930951,0.01875650,0.00000000,0.17575645,0.45755291,13.42397976,0.23134926,0.19771779,0.88353741,13.22494030,0.33160192,0.13136944,0.22067913,0.12928452,0.25233087,0.44087180,0.25752327,0.11094895,0.18320365,0.11947396,0.16233644,0.48232919,0.27772957
2026-04-13 10:45:00,0.06971063,0.55133331,0.42707640,0.02207069,0.00000000,0.19011480,0.51420838,13.25769043,0.25982478,0.19548023,0.94231415,13.46636009,0.34025440,0.14607188,0.23503661,0.13932450,0.26025987,0.44710758,0.26158801,0.11679819,0.20579968,0.12943305,0.18448962,0.55079097,0.31675553
2026-04-13 11:00:00,0.14386030,0.51488888,0.36686081,0.02506608,0.00000000,0.17056648,0.40270513,9.57452106,0.20848697,0.20937909,1.08122802,16.51535988,0.37614357,0.12809424,0.22575036,0.13522312,0.29432368,0.50260454,0.29390365,0.10575189,0.15967456,0.10562070,0.20578161,0.61492103,0.35346791
2026-04-13 11:15:00,0.09303851,0.58320367,0.33080319,0.02864229,0.00000000,0.16119213,0.41326270,15.15655041,0.21104673,0.18777665,1.02692759,16.51659966,0.35559425,0.11746205,0.19202854,0.11489544,0.26423088,0.38072649,0.22928077,0.10799094,0.17573500,0.11604386,0.15348603,0.45549962,0.26210976
2026-04-13 11:30:00,0.08655705,0.58422220,0.41160041,0.01594097,0.00000000,0.14443077,0.36467761,10.96230030,0.18239343,0.17700212,0.89594150,16.74044037,0.31461263,0.10021339,0.16114873,0.09513153,0.24027573,0.38152683,0.22566646,0.10205336,0.13738519,0.09155971,0.12771994,0.38532835,0.22031619
2026-04-13 11:45:00,0.07796593,0.62319487,0.45987731,0.02978251,0.00000000,0.14907302,0.39296663,13.67751980,0.19603723,0.17340373,0.89233357,16.66786003,0.31458506,0.10297421,0.15488088,0.09186722,0.22768897,0.33074176,0.19632994,0.10085402,0.13877070,0.09348060,0.11973347,0.36171347,0.20632803
2026-04-13 12:00:00,0.15399750,0.61888891,0.45214480,0.03269845,0.00000000,0.13424033,0.34033439,16.10840988,0.16581076,0.18778530,0.99130172,14.60365963,0.34362835,0.09241641,0.15075809,0.08990760,0.24694604,0.34646273,0.20706131,0.09966828,0.13577519,0.09720965,0.11592301,0.34514409,0.19831815
2026-04-13 12:15:00,0.09297564,0.56133342,0.41810381,0.03907260,0.00000000,0.13153863,0.31209284,12.06161022,0.15613987,0.16143689,0.78139865,16.95573044,0.27953768,0.08330793,0.12638323,0.07647324,0.20374809,0.31010753,0.18423262,0.09552348,0.11467629,0.07920981,0.11581138,0.34646931,0.19858266
2026-04-13 12:30:00,0.09078239,0.51177782,0.48867440,0.02893445,0.00000000,0.13261521,0.29073730,11.69128036,0.14761648,0.16642819,0.83338481,16.57991982,0.28918576,0.08763189,0.14699624,0.08962730,0.21857178,0.34398082,0.20379353,0.09867442,0.11783634,0.08233716,0.13446325,0.40004948,0.23008148
2026-04-13 12:45:00,0.09753372,0.61119747,0.36159560,0.01551243,0.00000000,0.12592934,0.30175918,15.54813957,0.14946932,0.16426143,0.80024672,14.05807018,0.28276223,0.08357534,0.12962885,0.08001658,0.20638795,0.31115919,0.18635541,0.09694228,0.10643437,0.07662203,0.12174921,0.34894928,0.20366259
2026-04-13 13:00:00,0.12433130,0.62666672,0.46931979,0.03546955,0.00000000,0.13364774,0.29279390,15.69773006,0.14974603,0.17777118,0.94414485,14.05595970,0.32704747,0.08994523,0.14945935,0.09108073,0.23415829,0.32587400,0.19549753,0.10186082,0.11243986,0.08410651,0.10966199,0.31926367,0.18445040
2026-04-13 13:15:00,0.13706809,0.48377779,0.48791870,0.03926632,0.00000000,0.13477543,0.30713290,11.92724991,0.15502623,0.14984572,0.73861158,16.59457970,0.25489175,0.08858486,0.14163309,0.08564132,0.19430785,0.30219012,0.18089333,0.09904579,0.12167060,0.08306228,0.13017087,0.38365269,0.22091576
2026-04-13 13:30:00,0.14999010,0.52355558,0.46707839,0.04159543,0.00000000,0.14116900,0.34186199,15.22154999,0.17366253,0.16493918,0.77544266,14.67218018,0.27153131,0.09797976,0.15563160,0.09389057,0.20647217,0.33936143,0.20112398,0.09773128,0.13165453,0.08763479,0.14098983,0.42778695,0.24340905
2026-04-13 13:45:00,0.13216430,0.49555549,0.47899991,0.04091794,0.00000000,0.15294895,0.34507027,9.34200954,0.17951483,0.17208429,0.76997477,14.14663982,0.28063294,0.11172704,0.19145186,0.11583479,0.21310198,0.34995338,0.20741047,0.10245779,0.12919483,0.08729857,0.13234420,0.38744113,0.22418816
2026-04-13 14:00:00,0.14044930,0.58920240,0.36272261,0.03785162,0.00000000,0.16852243,0.41999704,12.72566986,0.21504542,0.20033990,0.90875566,13.83526039,0.34138802,0.12637593,0.20925166,0.12598816,0.25098947,0.41225368,0.24204950,0.11128665,0.16944076,0.10901756,0.15338753,0.45799392,0.26299673
2026-04-13 14:15:00,0.08827903,0.49866670,0.41450021,0.02018728,0.00000000,0.17735654,0.45630792,14.94110012,0.23106748,0.17638066,0.78258657,12.88951969,0.28829595,0.13531591,0.23030323,0.13785438,0.22011736,0.37341288,0.21887766,0.11203536,0.17315757,0.11155886,0.14668293,0.43881106,0.25155312
2026-04-13 14:30:00,0.12881210,0.50244439,0.46476051,0.02063366,0.00000000,0.19979100,0.49579912,8.18991184,0.25365672,0.19430807,0.89150470,14.11688995,0.32702300,0.15956081,0.28407663,0.16927668,0.24326636,0.39536154,0.23289391,0.11573453,0.18989031,0.12095691,0.16234693,0.47906095,0.27645785
2026-04-13 14:45:00,0.09224461,0.63341480,0.37914231,0.02198683,0.00000000,0.14232993,0.35859564,13.59148026,0.17724523,0.18372299,0.87681115,13.10507011,0.31297094,0.09653326,0.14583045,0.08822365,0.24443051,0.42841530,0.25098345,0.10141317,0.13407831,0.09196745,0.15132856,0.45127895,0.25882009
2026-04-13 15:00:00,0.07968249,0.47666669,0.42894891,0.01609853,0.00000000,0.14993839,0.35337317,10.75397968,0.18078248,0.20148426,1.00643313,16.45999908,0.35966304,0.10318919,0.16011541,0.09771973,0.27598035,0.46407357,0.27331141,0.10220589,0.13558692,0.09199878,0.16930583,0.50101113,0.28880155
2026-04-13 15:15:00,0.03828616,0.59355563,0.41370869,0.01020842,0.00000000,0.14143516,0.35527191,12.90756989,0.17494868,0.18582897,0.94328374,13.75487041,0.33542833,0.09508003,0.14881033,0.08897331,0.24868652,0.38211045,0.22905247,0.09880784,0.13128488,0.08893085,0.13384660,0.39114785,0.22612604
2026-04-13 15:30:00,0.17308530,0.51321930,0.39971700,0.02667447,0.00000000,0.13916577,0.32709894,14.08320999,0.16216774,0.18133754,0.89758009,16.84708977,0.31572860,0.09476656,0.15578477,0.09459964,0.24197663,0.41119504,0.24144039,0.10101955,0.12642899,0.08584117,0.14748383,0.43983224,0.25270337
2026-04-13 15:45:00,0.11076130,0.56666672,0.32038751,0.03323231,0.00000000,0.15938234,0.39894092,9.34001827,0.20123327,0.16384396,0.75188082,14.54854012,0.26929551,0.11597489,0.19610845,0.11527751,0.22222592,0.42268977,0.24592172,0.10769176,0.15830205,0.10125919,0.18741129,0.57519418,0.32669833
2026-04-13 16:00:00,0.12059830,0.62422222,0.50418830,0.04203090,0.00000000,0.13585195,0.29598251,15.69585991,0.15258765,0.19697408,1.07417941,16.90932083,0.37341145,0.08475664,0.13292319,0.08072702,0.27010417,0.36863759,0.22330208,0.09925108,0.11613537,0.08090079,0.11572464,0.34023437,0.19624184
2026-04-13 16:15:00,0.07642227,0.55743170,0.29714981,0.01432308,0.00000000,0.13160415,0.29735050,15.17720985,0.15193380,0.15449309,0.68016684,13.24981976,0.24664025,0.08557460,0.14265320,0.08556772,0.19403906,0.35556477,0.20734076,0.09577648,0.11951811,0.08031975,0.13268341,0.40543929,0.23063345
2026-04-13 16:30:00,0.12599340,0.53022218,0.43012130,0.02942062,0.00000000,0.14744532,0.36692166,9.77318096,0.18700242,0.16606101,0.82352686,16.85497093,0.28840548,0.10238104,0.16665775,0.09729584,0.21929075,0.36610112,0.21454661,0.10217215,0.14354128,0.09282068,0.13121663,0.40505293,0.22940351
2026-04-13 16:45:00,0.10391210,0.59955561,0.36310509,0.01948676,0.00000000,0.13918544,0.33731088,9.80856037,0.17127959,0.16530356,0.78136396,16.87187004,0.28223032,0.09251874,0.14956872,0.08781417,0.20814525,0.32595280,0.19232421,0.09473570,0.13292016,0.08696406,0.11040290,0.33788514,0.19197163
2026-04-13 17:00:00,0.06070278,0.49011329,0.37618440,0.00897175,0.00000000,0.15162215,0.37264597,9.73310947,0.19023485,0.14966768,0.62267244,12.99977016,0.23036528,0.10716493,0.18427329,0.10664825,0.18226761,0.33840835,0.19594476,0.09923616,0.13546546,0.08815623,0.11475673,0.35328978,0.20018905
2026-04-13 17:15:00,0.13967671,0.47911111,0.40248099,0.03201511,0.00000000,0.13022305,0.31362942,10.48095989,0.15561646,0.14341311,0.61641937,16.89542007,0.22208998,0.08527215,0.14037585,0.08266973,0.16401596,0.26162204,0.15548074,0.09511758,0.11843181,0.07935203,0.10554770,0.31900829,0.18207008
2026-04-13 17:30:00,0.06913727,0.44123530,0.34386250,0.01377909,0.00000000,0.13631944,0.33237746,9.97670555,0.16916382,0.13705860,0.56929433,17.03062057,0.20737244,0.09081781,0.14468287,0.08521206,0.15791813,0.26083475,0.15534315,0.09613001,0.12451087,0.08270433,0.09748058,0.29056603,0.16662167
2026-04-13 17:45:00,0.11743700,0.40666670,0.42837951,0.01323186,0.00000000,0.13550797,0.32555881,10.70366001,0.16387576,0.13567866,0.59680009,16.78406906,0.21503614,0.09116175,0.15111956,0.08920953,0.15806842,0.24352263,0.14613986,0.09501275,0.11470208,0.07745925,0.10793163,0.32390234,0.18538296
2026-04-13 18:00:00,0.05296400,0.42600000,0.36102101,0.01262694,0.00000000,0.11718430,0.25441128,10.53730011,0.12846276,0.14021604,0.64274025,17.01152039,0.22504516,0.07007600,0.10612921,0.06591403,0.17314190,0.28529570,0.16967835,0.09450234,0.10336223,0.07328245,0.10660020,0.31048992,0.17994699
2026-04-13 18:15:00,0.03924143,0.49322370,0.43127090,0.00962537,0.00000000,0.13189833,0.31112191,10.77832031,0.15566798,0.13065216,0.53428686,12.83495045,0.19183163,0.08617147,0.14130077,0.08349030,0.15301554,0.28467101,0.16716270,0.09814059,0.12300918,0.08252957,0.11905132,0.35320953,0.20331068
2026-04-13 18:30:00,0.08359841,0.52399999,0.39325950,0.03287873,0.00000000,0.12721370,0.28500122,12.00496960,0.14483720,0.14484222,0.65028661,16.82933044,0.23109305,0.08082559,0.12780562,0.07738828,0.17763764,0.29882056,0.17762385,0.09570576,0.10457014,0.07442253,0.11612031,0.33492389,0.19515865
2026-04-13 18:45:00,0.08512968,0.43599999,0.42024121,0.01442811,0.00000000,0.13902991,0.33039504,11.94441032,0.16721065,0.14634584,0.63919359,16.75303078,0.22894622,0.09158988,0.14631952,0.08675130,0.18148988,0.32571134,0.19139430,0.09705549,0.11335927,0.07794376,0.13149013,0.39370364,0.22593497
2026-04-13 19:00:00,0.07457523,0.46989560,0.36807850,0.01327631,0.00000000,0.13101923,0.30986628,15.81266022,0.15564203,0.13375777,0.54542667,17.02835083,0.19809963,0.08515588,0.13313751,0.07997732,0.15262106,0.26409876,0.15774186,0.09798811,0.11885644,0.08068255,0.11797751,0.34439102,0.19931342
2026-04-13 19:15:00,0.09057391,0.46177781,0.40074641,0.01575108,0.00000000,0.12365025,0.28933957,11.03001022,0.14509743,0.14510879,0.66079724,16.87964058,0.23111159,0.08156507,0.13320884,0.07944033,0.17703985,0.29101822,0.17298304,0.09528677,0.11217105,0.07685283,0.10779396,0.31965616,0.18391678
2026-04-13 19:30:00,0.12646310,0.49122420,0.33430231,0.02838175,0.00000000,0.13505399,0.30601561,13.99617958,0.15797395,0.14891888,0.65740901,17.00546074,0.24183254,0.08496867,0.13797316,0.08087923,0.17935732,0.29870960,0.17500889,0.09809020,0.12440489,0.08265507,0.11063543,0.32909560,0.18926410
2026-04-13 19:45:00,0.10712810,0.57022220,0.31668931,0.01528146,0.00000000,0.13404937,0.30859178,10.48042011,0.15926151,0.15279821,0.67745686,13.09821033,0.24765185,0.08591637,0.13944784,0.08176252,0.18479851,0.30715498,0.17932718,0.09346647,0.10945305,0.07477180,0.10953724,0.33051735,0.18889409
2026-04-13 20:00:00,0.08032092,0.55244452,0.40768081,0.02233369,0.00000000,0.12722881,0.28688243,10.00351048,0.14458218,0.14516522,0.57590598,13.48894978,0.22282371,0.08127403,0.13162760,0.07903098,0.16253498,0.28020632,0.16352017,0.09851676,0.11706353,0.07932100,0.09610434,0.28254509,0.16303265
2026-04-13 20:15:00,0.10231120,0.45367700,0.41541541,0.03348137,0.00000000,0.13222049,0.30263534,11.47780991,0.15529184,0.14386255,0.62283880,17.04931068,0.22679564,0.08482764,0.13454205,0.07971736,0.17214149,0.28475878,0.16770840,0.09890939,0.12363022,0.08267459,0.10186905,0.30342960,0.17364925
2026-04-13 20:30:00,0.11796260,0.51888889,0.34352800,0.03372412,0.00000000,0.13869210,0.32696426,11.07767010,0.16543828,0.14909036,0.60080475,16.91546059,0.22688000,0.09288286,0.14886497,0.08816302,0.16416171,0.25517845,0.15056106,0.09543731,0.12594086,0.08397642,0.08763416,0.26116520,0.14874984
2026-04-13 20:45:00,0.07950875,0.49566761,0.32309759,0.01101737,0.00000000,0.12276004,0.27974325,11.03740025,0.13946240,0.15357101,0.65155655,13.21397018,0.24506053,0.07619519,0.11785144,0.07135972,0.17781951,0.26498479,0.16061746,0.09148404,0.08629678,0.06722398,0.08180726,0.22026719,0.13104959
2026-04-13 21:00:00,0.11582680,0.42622221,0.51049381,0.02564709,0.00000000,0.15461116,0.32180768,8.34477711,0.16814089,0.18280621,0.79474610,12.75728035,0.29188466,0.11894005,0.19751431,0.12502626,0.22844423,0.38650844,0.23440753,0.11328410,0.12402282,0.09197738,0.17187949,0.46359247,0.27695909
2026-04-13 21:15:00,0.11780180,0.42800000,0.45836270,0.02053929,0.00000000,0.16142187,0.34888920,10.43667030,0.18140267,0.17165998,0.78868216,17.02630043,0.27418062,0.12323745,0.20376658,0.12914984,0.22472653,0.40801659,0.24269491,0.11460067,0.13963588,0.09843848,0.18363768,0.53281897,0.30948162
2026-04-13 21:30:00,0.13570860,0.43634751,0.30897170,0.00879724,0.00000000,0.16580316,0.36013567,9.26170158,0.18929036,0.15279073,0.60777885,17.01707077,0.21289535,0.12197644,0.20742820,0.12776110,0.19420214,0.39357087,0.23486221,0.11144471,0.13504696,0.09439012,0.16964579,0.48702917,0.28432763
2026-04-13 21:45:00,0.09063126,0.51088887,0.37555429,0.01828446,0.00000000,0.16282533,0.36120978,9.72901821,0.18785606,0.16943124,0.71396458,12.74386978,0.25766632,0.12143011,0.20938390,0.12802292,0.21201502,0.40379667,0.23623586,0.10793081,0.14199945,0.09884563,0.16020210,0.47442785,0.27278227
2026-04-13 22:00:00,0.11270970,0.42066669,0.35314739,0.01953172,0.00000000,0.16550486,0.37253696,9.32776546,0.19731881,0.15526703,0.66057408,13.15886974,0.23146260,0.12234078,0.20462815,0.12431285,0.19807762,0.37090129,0.22185458,0.11391835,0.15253030,0.10250577,0.16151099,0.46774995,0.27148411
2026-04-13 22:15:00,0.10638220,0.43377781,0.41823199,0.00876748,0.00000000,0.15873711,0.35272875,9.11709118,0.18616903,0.16240813,0.72216636,17.04648972,0.25180677,0.11312957,0.19733647,0.11687021,0.22029209,0.43756503,0.25873831,0.10957690,0.14309259,0.09767311,0.19417502,0.56661344,0.32891247
2026-04-13 22:30:00,0.13207529,0.39977780,0.39988530,0.02283033,0.00000000,0.16397269,0.37702361,10.78252029,0.19829684,0.16025124,0.71461898,16.59671974,0.24778242,0.11747696,0.19526215,0.11724508,0.20991676,0.40497848,0.23811753,0.10966006,0.15734749,0.10319849,0.18162484,0.53997016,0.31028822
2026-04-13 22:45:00,0.09081925,0.42679411,0.35090411,0.01676402,0.00000000,0.16074890,0.37690648,9.74891853,0.19839761,0.15426558,0.66075730,17.09427071,0.23845628,0.11411241,0.18647026,0.11133383,0.19381353,0.35579416,0.20998998,0.11283445,0.15566589,0.10181003,0.15251926,0.45424858,0.26046526
